iter	Logloss
1510	0.09069368765
1511	0.09063929635
1512	0.09058094352
1513	0.09053422279
1514	0.09047526837
1515	0.09040469439
1516	0.0903558071
1517	0.09029577304
1518	0.0902518289
1519	0.09022276671
1520	0.09016963387
1521	0.09010088466
1522	0.09001206917
1523	0.0899472211
1524	0.08989321057
1525	0.08984858093
1526	0.08979646278
1527	0.08975732544
1528	0.08972178462
1529	0.08967046809
1530	0.08961014308
1531	0.08957188136
1532	0.08953429631
1533	0.08948343917
1534	0.08944952387
1535	0.08939806728
1536	0.08934501675
1537	0.08931184396
1538	0.08926623201
1539	0.08920588643
1540	0.08914837307
1541	0.08909438624
1542	0.08906549753
1543	0.08902938532
1544	0.0889790131
1545	0.0889359492
1546	0.08889628947
1547	0.08883613562
1548	0.08878870657
1549	0.0887421036
1550	0.08870077917
1551	0.0886439993
1552	0.08860040829
1553	0.08852464085
1554	0.08847797718
1555	0.08841413087
1556	0.08836862522
1557	0.08833234462
1558	0.08830005804
1559	0.08825585127
1560	0.08818987679
1561	0.08812596826
1562	0.0880843968
1563	0.08804468626
1564	0.08797813634
1565	0.08790927676
1566	0.08784734137
1567	0.0877759792
1568	0.08771909359
1569	0.08768393926
1570	0.08763857181
1571	0.08758907628
1572	0.08754705462
1573	0.08749086588
1574	0.08742247869
1575	0.0873708236
1576	0.08730919743
1577	0.08725401826
1578	0.08722872518
1579	0.08717634698
1580	0.08711356674
1581	0.08705323389
1582	0.08700178425
1583	0.08695862336
1584	0.08690980279
1585	0.08685305114
1586	0.08679433066
1587	0.08673650886
1588	0.08669841221
1589	0.08663327503
1590	0.08657308706
1591	0.08650781733
1592	0.08644900932
1593	0.08640259507
1594	0.08635302669
1595	0.08628173284
1596	0.08623201724
1597	0.0861851692
1598	0.08609896616
1599	0.08605256889
1600	0.08601189509
1601	0.08595430034
1602	0.08590913356
1603	0.0858600006
1604	0.08581602255
1605	0.08577494402
1606	0.08571162864
1607	0.08566711953
1608	0.08560141347
1609	0.08556154651
1610	0.08550588862
1611	0.08544467536
1612	0.08540770988
1613	0.08534732161
1614	0.08528334595
1615	0.08524122344
1616	0.08519613347
1617	0.08512952417
1618	0.08508474962
1619	0.08504166324
1620	0.08499755594
1621	0.08495207473
1622	0.08488267888
1623	0.08482722918
1624	0.08479927205
1625	0.08476248323
1626	0.08472685115
1627	0.08469952669
1628	0.08463957672
1629	0.08460714119
1630	0.08455319014
1631	0.08449787281
1632	0.0844601154
1633	0.08441490242
1634	0.08439253037
1635	0.08432412587
1636	0.08427763306
1637	0.08422743288
1638	0.08419626277
1639	0.08414596667
1640	0.08411014404
1641	0.08406972005
1642	0.08402127679
1643	0.08396363834
1644	0.08392067823
1645	0.083887997
1646	0.08383283318
1647	0.08375812768
1648	0.08370202607
1649	0.08367083739
1650	0.08360887072
1651	0.08355767132
1652	0.08350289824
1653	0.08344328614
1654	0.08339440072
1655	0.08335314148
1656	0.08331372502
1657	0.08325688156
1658	0.08322002808
1659	0.08318942684
1660	0.08317151304
1661	0.08311776816
1662	0.08305735894
1663	0.08299573654
1664	0.08293643747
1665	0.08289738536
1666	0.08283285566
1667	0.08278421036
1668	0.08273827703
1669	0.08269095781
1670	0.08262702005
1671	0.08256013995
1672	0.08251354783
1673	0.08246327146
1674	0.08240957543
1675	0.08236049002
1676	0.08231175297
1677	0.08226115698
1678	0.08219863928
1679	0.08213688299
1680	0.08208211013
1681	0.08205069117
1682	0.08203231681
1683	0.08198232911
1684	0.08193684988
1685	0.08191154937
1686	0.08188262761
1687	0.08184327522
1688	0.08175479404
1689	0.08169006492
1690	0.08165023971
1691	0.08159766459
1692	0.08156264064
1693	0.0815416176
1694	0.08151384269
1695	0.08147150188
1696	0.08141087877
1697	0.08134873969
1698	0.08128500912
1699	0.08124126726
1700	0.0812011213
1701	0.0811759182
1702	0.08112179187
1703	0.08106787388
1704	0.08100842467
1705	0.08095541167
1706	0.08093518276
1707	0.08091072238
1708	0.08085458507
1709	0.08083991439
1710	0.08080149736
1711	0.08077121477
1712	0.08071268132
1713	0.080678128
1714	0.08062913911
1715	0.08059199169
1716	0.08054084163
1717	0.08050246636
1718	0.08044622687
1719	0.08041080001
1720	0.08035875578
1721	0.08030676173
1722	0.08026257564
1723	0.0802072918
1724	0.08016897328
1725	0.08013003782
1726	0.08007115285
1727	0.08002852938
1728	0.07998042126
1729	0.07994443438
1730	0.07991210834
1731	0.07989086912
1732	0.07987479952
1733	0.07979716988
1734	0.07974855498
1735	0.07970102243
1736	0.07963877996
1737	0.07956516215
1738	0.07950903542
1739	0.07944601382
1740	0.07938270505
1741	0.07932788762
1742	0.0792903267
1743	0.07924700745
1744	0.07919910189
1745	0.07914411337
1746	0.0790929536
1747	0.07904659072
1748	0.07900108959
1749	0.07893463252
1750	0.07887560333
1751	0.07882892703
1752	0.07880953367
1753	0.07875355743
1754	0.0787000344
1755	0.07864900816
1756	0.07859626587
1757	0.07853786548
1758	0.07850422874
1759	0.07846658032
1760	0.07843866477
1761	0.07840183839
1762	0.07835630335
1763	0.07830996524
1764	0.0782709301
1765	0.07822768187
1766	0.07818257588
1767	0.07813124965
1768	0.07809837091
1769	0.07805754247
1770	0.07800225835
1771	0.07797475146
1772	0.07793550767
1773	0.07789425583
1774	0.07786433683
1775	0.07779851669
1776	0.07773900244
1777	0.07767661624
1778	0.07764913741
1779	0.07759410084
1780	0.07754766543
1781	0.07748915643
1782	0.07743013136
1783	0.0773940414
1784	0.07735555505
1785	0.07732047362
1786	0.07725857678
1787	0.07721460478
1788	0.07714564742
1789	0.07710969529
1790	0.07705464037
1791	0.07700455084
1792	0.07697314988
1793	0.07694110781
1794	0.07690192645
1795	0.07685066383
1796	0.07680738272
1797	0.07675114262
1798	0.07670636295
1799	0.07666865101
1800	0.07664067181
1801	0.07662039068
1802	0.07658738789
1803	0.07653423343
1804	0.07648572855
1805	0.07644698902
1806	0.07640474943
1807	0.07634785399
1808	0.07629906718
1809	0.07622971384
1810	0.07618206281
1811	0.07612258421
1812	0.07608969268
1813	0.07602582898
1814	0.07598034591
1815	0.07594253891
1816	0.07588730327
1817	0.0758484989
1818	0.07580247259
1819	0.07575803721
1820	0.07573167758
1821	0.07568014585
1822	0.07562304826
1823	0.07555621392
1824	0.07551493244
1825	0.07546577401
1826	0.07543304775
1827	0.07540423822
1828	0.07533903019
1829	0.07529001812
1830	0.07524411163
1831	0.0752183362
1832	0.07519387157
1833	0.07514275049
1834	0.07509015835
1835	0.0750260386
1836	0.07498200769
1837	0.07494055353
1838	0.07490072293
1839	0.07486053285
1840	0.07482894032
1841	0.07478716924
1842	0.07472893288
1843	0.07468261028
1844	0.0746440648
1845	0.0746184595
1846	0.07458570366
1847	0.07453112327
1848	0.07446273279
1849	0.07442564943
1850	0.07438509163
1851	0.07433357542
1852	0.0742826917
1853	0.0742289487
1854	0.07419022781
1855	0.07415887922
1856	0.07410220768
1857	0.07405792978
1858	0.07399852696
1859	0.07395655109
1860	0.07391322712
1861	0.0738632322
1862	0.07381837323
1863	0.07377434085
1864	0.07374969221
1865	0.07371129596
1866	0.07366166826
1867	0.07360876877
1868	0.07356923378
1869	0.07351566628
1870	0.07346166114
1871	0.07341720586
1872	0.07337386295
1873	0.0733297451
1874	0.07328445248
1875	0.07324557647
1876	0.07318308598
1877	0.07312586362
1878	0.07309746545
1879	0.07306982361
1880	0.07302854017
1881	0.07300430068
1882	0.07295692654
1883	0.07289557866
1884	0.07286771127
1885	0.07283710609
1886	0.07280785979
1887	0.0727649884
1888	0.07271378997
1889	0.07266556232
1890	0.07263536107
1891	0.07260993716
1892	0.07256866363
1893	0.07252117025
1894	0.07246562558
1895	0.07244305139
1896	0.07241712292
1897	0.07237840667
1898	0.07234810494
1899	0.07229806316
1900	0.07225409687
1901	0.07219481591
1902	0.07215436799
1903	0.0721239778
1904	0.07210237887
1905	0.07207660935
1906	0.07203239605
1907	0.07201074002
1908	0.07196882788
1909	0.07193124803
1910	0.07190326234
1911	0.07186642333
1912	0.07183481079
1913	0.07178187142
1914	0.07173765771
1915	0.07170294926
1916	0.0716634025
1917	0.07162716662
1918	0.07159327797
1919	0.07153875628
1920	0.07149280177
1921	0.07142521957
1922	0.07137087298
1923	0.07132204875
1924	0.07126368364
1925	0.07120853686
1926	0.0711610298
1927	0.07110794488
1928	0.07106010644
1929	0.07101112801
1930	0.07097565029
1931	0.07093223886
1932	0.07087849756
1933	0.07082167198
1934	0.07079435644
1935	0.07074774261
1936	0.07069838632
1937	0.07065605876
1938	0.07062373541
1939	0.07059153636
1940	0.0705545801
1941	0.07049820469
1942	0.07044720097
1943	0.0703972226
1944	0.07036683607
1945	0.0703111716
1946	0.07027345039
1947	0.07022186818
1948	0.07019702704
1949	0.07016538206
1950	0.07012698707
1951	0.07010134843
1952	0.07007020515
1953	0.07004573275
1954	0.06999983889
1955	0.06995547209
1956	0.06990530577
1957	0.06985122318
1958	0.06981976879
1959	0.06976822458
1960	0.06972114854
1961	0.06967495694
1962	0.06963113471
1963	0.06959610029
1964	0.06956172112
1965	0.06953106284
1966	0.06949807157
1967	0.0694660939
1968	0.06941396037
1969	0.06937850682
1970	0.0693312161
1971	0.06931034717
1972	0.06927282661
1973	0.06924598573
1974	0.06919741349
1975	0.06914786341
1976	0.06910577264
1977	0.06905112613
1978	0.06901753827
1979	0.06896745474
1980	0.0689264649
1981	0.06890269312
1982	0.0688570245
1983	0.06883360046
1984	0.06877317977
1985	0.06872634257
1986	0.06869131583
1987	0.06863903793
1988	0.06858161058
1989	0.06855178445
1990	0.0684986009
1991	0.06846002737
1992	0.0684129053
1993	0.06838405823
1994	0.06833180739
1995	0.06830289893
1996	0.06825078151
1997	0.06820690221
1998	0.06817365849
1999	0.068108263
2000	0.06806156194
2001	0.06803775274
2002	0.06800284298
2003	0.06798105908
2004	0.06796130906
2005	0.06793102744
2006	0.0678636697
2007	0.06783790815
2008	0.0678198967
2009	0.06777722462
2010	0.06775942553
2011	0.06772224536
2012	0.06767786423
2013	0.06764014408
2014	0.0675823481
2015	0.06753936104
2016	0.06748496115
2017	0.06745372651
2018	0.06742040242
2019	0.06737734126
2020	0.06735757588
2021	0.06732277783
2022	0.06727434474
2023	0.06724692938
2024	0.0672127315
2025	0.06716722006
2026	0.06712129247
2027	0.06708024212
2028	0.06703769194
2029	0.06700088403
2030	0.06696168633
2031	0.06692302555
2032	0.06688518747
2033	0.06684538745
2034	0.06681508066
2035	0.06677196324
2036	0.06673667177
2037	0.06668406464
2038	0.06664859351
2039	0.06659384526
2040	0.06656475913
2041	0.06650985989
2042	0.06647280959
2043	0.06642669817
2044	0.06639441616
2045	0.06632674246
2046	0.06630241556
2047	0.06626016451
2048	0.06622622042
2049	0.0661750985
2050	0.06615243368
2051	0.06613015224
2052	0.06608313892
2053	0.06605190358
2054	0.06601634246
2055	0.06598396553
2056	0.06594742141
2057	0.06591936603
2058	0.065884958
2059	0.06586733535
2060	0.06585003023
2061	0.06581551831
2062	0.06577812207
2063	0.06574589962
2064	0.06571378934
2065	0.06568535943
2066	0.06565586978
2067	0.06561774946
2068	0.06558477988
2069	0.06555256534
2070	0.06551702738
2071	0.06545375867
2072	0.06540413541
2073	0.06536059521
2074	0.06531456767
2075	0.06527992777
2076	0.06524965637
2077	0.06522250006
2078	0.06519587616
2079	0.06516590787
2080	0.06513054775
2081	0.0650890486
2082	0.06502232734
2083	0.06497845233
2084	0.06493740869
2085	0.06490031078
2086	0.06485706391
2087	0.06479396126
2088	0.06476678962
2089	0.06473355764
2090	0.06470805732
2091	0.06465870783
2092	0.06461211071
2093	0.06456753544
2094	0.06450963814
2095	0.06448401977
2096	0.06445858076
2097	0.06443092743
2098	0.06439842654
2099	0.06437404183
2100	0.0643511892
2101	0.06430717895
2102	0.06427690577
2103	0.0642388672
2104	0.06420928739
2105	0.06417987785
2106	0.06412957617
2107	0.06409579822
2108	0.06404731258
2109	0.06400658935
2110	0.06396375771
2111	0.06395210591
2112	0.06392469375
2113	0.06387532815
2114	0.06383384543
2115	0.063797698
2116	0.06375477626
2117	0.06371995323
2118	0.06369299594
2119	0.06365637093
2120	0.06363595537
2121	0.06358893612
2122	0.06355716165
2123	0.06352264882
2124	0.06348987218
2125	0.06343193499
2126	0.06338779487
2127	0.06334024247
2128	0.06329991284
2129	0.06326716745
2130	0.0632300329
2131	0.06319421704
2132	0.06317291301
2133	0.06312824864
2134	0.06308729069
2135	0.06305703412
2136	0.06303062188
2137	0.06300071608
2138	0.06295901965
2139	0.06293249482
2140	0.06289594726
2141	0.06286837307
2142	0.06283692536
2143	0.06282084242
2144	0.06278164761
2145	0.06274485093
2146	0.06270647561
2147	0.06265675553
2148	0.06260591391
2149	0.06257265073
2150	0.06254353562
2151	0.06250655963
2152	0.06247404033
2153	0.06243365935
2154	0.0623771952
2155	0.06234907113
2156	0.06231208052
2157	0.0622666277
2158	0.06222323475
2159	0.06219623336
2160	0.06215399026
2161	0.06211333017
2162	0.06208796588
2163	0.06204645522
2164	0.06201550601
2165	0.06198243653
2166	0.06192737421
2167	0.06188347894
2168	0.06185979818
2169	0.06182190061
2170	0.06177932387
2171	0.06176110794
2172	0.06173063685
2173	0.0616956551
2174	0.06166881391
2175	0.06162817872
2176	0.06160431904
2177	0.0615683369
2178	0.06151033987
2179	0.06149132657
2180	0.06144571335
2181	0.06142151921
2182	0.06139220857
2183	0.06136905453
2184	0.06133722475
2185	0.06129542842
2186	0.06126209055
2187	0.06123350978
2188	0.06119280136
2189	0.06115037062
2190	0.061110779
2191	0.0610746497
2192	0.06104931565
2193	0.0610224031
2194	0.06097594635
2195	0.06093567094
2196	0.06090055061
2197	0.06086879395
2198	0.06082593107
2199	0.06077808058
2200	0.06073788588
2201	0.06071201662
2202	0.0606645218
2203	0.06063486154
2204	0.06061735091
2205	0.0605815642
2206	0.06054187689
2207	0.06051264433
2208	0.06048246149
2209	0.06044205833
2210	0.06039635419
2211	0.06038077609
2212	0.06033223628
2213	0.06030290539
2214	0.06027210738
2215	0.06024768442
2216	0.060219731
2217	0.06017253789
2218	0.06013448771
2219	0.06010268149
2220	0.06006205873
2221	0.06004308067
2222	0.06000962416
2223	0.05995877544
2224	0.0599174215
2225	0.0598713895
2226	0.05984722381
2227	0.05981780291
2228	0.05976723147
2229	0.05972169987
2230	0.05966809896
2231	0.05964204709
2232	0.05961946747
2233	0.05960113522
2234	0.05958312466
2235	0.05955672538
2236	0.0595260018
2237	0.05948229274
2238	0.05944299951
2239	0.05940770398
2240	0.05937421261
2241	0.05932875429
2242	0.05929706316
2243	0.05926542349
2244	0.05923024163
2245	0.05919611709
2246	0.05916601023
2247	0.05911896244
2248	0.05907842857
2249	0.05905593317
2250	0.05901553104
2251	0.05899985482
2252	0.05896263538
2253	0.05891706369
2254	0.05887990605
2255	0.05884434309
2256	0.05882350798
2257	0.0587923651
2258	0.05874651572
2259	0.05872748783
2260	0.05869149707
2261	0.05866646379
2262	0.05864449283
2263	0.05860152817
2264	0.0585500263
2265	0.05851471583
2266	0.05847980451
2267	0.0584212529
2268	0.05838887818
2269	0.05835153921
2270	0.05830492513
2271	0.05826218852
2272	0.05822995333
2273	0.05819086133
2274	0.05814796832
2275	0.05811826845
2276	0.05808081007
2277	0.05805164013
2278	0.05802529432
2279	0.05798046785
2280	0.05793883954
2281	0.05789878471
2282	0.0578506125
2283	0.05781731888
2284	0.05778893956
2285	0.05775903271
2286	0.05772098408
2287	0.05768329625
2288	0.05763904939
2289	0.05760212753
2290	0.05756005326
2291	0.05751799992
2292	0.05749261033
2293	0.05745710578
2294	0.05741474034
2295	0.0573806326
2296	0.05734972853
2297	0.05732033027
2298	0.05727650919
2299	0.05723742367
2300	0.05719502179
2301	0.0571758483
2302	0.05713825706
2303	0.05709843496
2304	0.0570455772
2305	0.05699384004
2306	0.0569445334
2307	0.05692552684
2308	0.05688247253
2309	0.05684081629
2310	0.05679646725
2311	0.05677290084
2312	0.05674932682
2313	0.05671997312
2314	0.05667413936
2315	0.05665514901
2316	0.05662545109
2317	0.05659795741
2318	0.05654839278
2319	0.05650905348
2320	0.05647207887
2321	0.05643578355
2322	0.05640812806
2323	0.05636843923
2324	0.05635134305
2325	0.05632652191
2326	0.05629300288
2327	0.05626899997
2328	0.05621720239
2329	0.05617844549
2330	0.05616538516
2331	0.05612894028
2332	0.05608865926
2333	0.05606165926
2334	0.05601916915
2335	0.05599066875
2336	0.05596554644
2337	0.05592761857
2338	0.05590422222
2339	0.05586185436
2340	0.05582445077
2341	0.0557883264
2342	0.0557605624
2343	0.05571025189
2344	0.05568731432
2345	0.05565657316
2346	0.05562845226
2347	0.0555992224
2348	0.05557822492
2349	0.05556050179
2350	0.05553502538
2351	0.05549940083
2352	0.05547282569
2353	0.05543714476
2354	0.05539942383
2355	0.0553705797
2356	0.05534130996
2357	0.05532047201
2358	0.05530217823
2359	0.05526758387
2360	0.05522778635
2361	0.05518481576
2362	0.05515913281
2363	0.05514238456
2364	0.05510314624
2365	0.05505042799
2366	0.05500399479
2367	0.05496936029
2368	0.05494241805
2369	0.05490167343
2370	0.05487759967
2371	0.05483472971
2372	0.05481293202
2373	0.05476733619
2374	0.05471662
2375	0.05468412629
2376	0.05466584621
2377	0.0546461396
2378	0.05459402861
2379	0.05457970818
2380	0.05455960621
2381	0.05453328883
2382	0.05449532048
2383	0.05446404525
2384	0.05444505499
2385	0.05441743492
2386	0.05439141283
2387	0.05434652527
2388	0.05430798123
2389	0.0542661355
2390	0.05423691531
2391	0.05420710946
2392	0.05417303191
2393	0.05415299698
2394	0.05412507076
2395	0.0540934232
2396	0.05405587183
2397	0.05403567277
2398	0.05401621104
2399	0.05397806412
2400	0.05395142673
2401	0.0539042708
2402	0.05387166607
2403	0.05384769911
2404	0.05380867586
2405	0.05376336959
2406	0.05372591094
2407	0.05368995525
2408	0.05365356374
2409	0.05362172412
2410	0.05360391199
2411	0.05357132184
2412	0.05354433304
2413	0.05351349986
2414	0.05346971411
2415	0.05343436778
2416	0.05340204959
2417	0.05337126748
2418	0.05332711406
2419	0.0533063636
2420	0.05326945893
2421	0.05323873126
2422	0.05321346423
2423	0.05317984789
2424	0.05314428561
2425	0.05310573239
2426	0.05307608147
2427	0.05305323953
2428	0.05302732979
2429	0.05299719649
2430	0.05296969489
2431	0.0529390379
2432	0.05292297238
2433	0.05288149354
2434	0.05285848636
2435	0.0528288713
2436	0.05279108709
2437	0.05276453179
2438	0.05274095224
2439	0.05269937739
2440	0.05267335598
2441	0.05264060596
2442	0.05260124703
2443	0.05255168965
2444	0.05253975262
2445	0.05250621298
2446	0.05246021951
2447	0.05240263611
2448	0.05235265086
2449	0.05231551139
2450	0.0522790537
2451	0.05225147597
2452	0.0522304727
2453	0.05220853209
2454	0.05216811911
2455	0.05213329868
2456	0.05209238019
2457	0.05205089139
2458	0.0520251313
2459	0.05199388504
2460	0.05194974926
2461	0.05192504624
2462	0.05189763394
2463	0.05186475123
2464	0.05183380914
2465	0.0517941162
2466	0.05177749427
2467	0.05174330214
2468	0.05170723631
2469	0.0516737418
2470	0.05163840609
2471	0.05157490554
2472	0.05154293482
2473	0.05151053594
2474	0.05147075978
2475	0.05143950372
2476	0.0514075599
2477	0.05138144939
2478	0.0513526176
2479	0.05132233434
2480	0.05130553411
2481	0.05128195147
2482	0.05125359623
2483	0.05121729287
2484	0.05118099267
2485	0.05115292949
2486	0.05112014158
2487	0.05109743382
2488	0.05106677374
2489	0.0510430547
2490	0.05102310322
2491	0.05099433182
2492	0.05095803016
2493	0.05093481411
2494	0.05091134812
2495	0.05088830958
2496	0.05085633427
2497	0.05081505353
2498	0.0507922657
2499	0.05076370249
2500	0.05073680143
2501	0.05072453608
2502	0.05071312273
2503	0.050676575
2504	0.05065138033
2505	0.0506107946
2506	0.05058282575
2507	0.05055489962
2508	0.0505233217
2509	0.05049961704
2510	0.05047566738
2511	0.05044087795
2512	0.05041227239
2513	0.05037509665
2514	0.05034736399
2515	0.05030866014
2516	0.05027542308
2517	0.05024828408
2518	0.05020988618
2519	0.05019021286
2520	0.05015642935
2521	0.050113332
2522	0.05008976229
2523	0.05006585091
2524	0.05004403467
2525	0.05001795998
2526	0.04998746507
2527	0.04995380795
2528	0.04991605342
2529	0.04988827118
2530	0.04986000535
2531	0.04984853437
2532	0.04981716585
2533	0.04978955844
2534	0.04975668427
2535	0.04973264019
2536	0.04971310917
2537	0.04968576253
2538	0.04965168513
2539	0.04961510818
2540	0.04957934049
2541	0.0495414235
2542	0.04950530766
2543	0.04948229773
2544	0.04946049758
2545	0.04943855566
2546	0.0494095169
2547	0.04937639957
2548	0.04934476948
2549	0.04930174388
2550	0.04927415764
2551	0.04924186076
2552	0.0492113701
2553	0.04918044403
2554	0.04915405964
2555	0.04912585959
2556	0.04910514951
2557	0.04908549755
2558	0.04905598489
2559	0.04899930497
2560	0.04896116047
2561	0.04894000861
2562	0.04891496997
2563	0.04887696351
2564	0.04885030893
2565	0.04881928505
2566	0.0487881203
2567	0.04876265788
2568	0.04873355932
2569	0.04869590647
2570	0.0486731895
2571	0.04864805641
2572	0.04861767214
2573	0.04859760416
2574	0.04856477433
2575	0.04852420462
2576	0.0485075638
2577	0.04847954426
2578	0.04845434417
2579	0.04844369821
2580	0.04842390743
2581	0.04839277888
2582	0.04836354866
2583	0.04833435452
2584	0.04830016946
2585	0.04825895207
2586	0.04823237197
2587	0.04820986973
2588	0.04818959846
2589	0.04815950437
2590	0.04812636928
2591	0.04810389491
2592	0.04807149438
2593	0.04803374451
2594	0.04799880459
2595	0.04797930458
2596	0.04796465945
2597	0.04794890598
2598	0.04791543715
2599	0.04788765871
2600	0.04786483469
2601	0.04783952139
2602	0.04779732754
2603	0.04776647553
2604	0.04774054039
2605	0.04770354609
2606	0.04768172464
2607	0.04764319269
2608	0.04761763129
2609	0.04758187786
2610	0.04754950715
2611	0.04752012838
2612	0.04748826359
2613	0.04746702339
2614	0.04743941891
2615	0.0474265485
2616	0.04738863069
2617	0.04735600141
2618	0.04733431759
2619	0.04730648695
2620	0.04728827303
2621	0.04725510141
2622	0.04722935781
2623	0.0472000791
2624	0.04716142928
2625	0.04711999575
2626	0.04709503984
2627	0.04705324076
2628	0.04703273652
2629	0.04699832659
2630	0.0469808009
2631	0.0469657912
2632	0.04693350029
2633	0.04690671811
2634	0.04687630523
2635	0.04684610725
2636	0.04682327438
2637	0.04680893202
2638	0.04678107962
2639	0.04676763295
2640	0.04674285299
2641	0.04671567962
2642	0.04668883633
2643	0.04667710551
2644	0.04666163397
2645	0.04664598665
2646	0.04661551652
2647	0.04657975591
2648	0.04653313512
2649	0.04650898028
2650	0.04646621088
2651	0.04645001332
2652	0.04641185407
2653	0.04637497307
2654	0.04633394024
2655	0.04630480016
2656	0.04628359021
2657	0.04624861283
2658	0.04623615154
2659	0.0462101296
2660	0.04618393127
2661	0.04616590742
2662	0.04614520133
2663	0.04611721505
2664	0.04609347125
2665	0.04606862655
2666	0.0460427254
2667	0.04601233857
2668	0.04596345412
2669	0.04594300607
2670	0.04590423764
2671	0.04587086358
2672	0.04584191715
2673	0.04581370749
2674	0.04577182665
2675	0.04573869605
2676	0.04571591566
2677	0.04569343681
2678	0.0456798591
2679	0.04564472042
2680	0.04562496987
2681	0.04560019334
2682	0.04557425047
2683	0.04553944205
2684	0.04552158069
2685	0.04548988661
2686	0.04546716514
2687	0.04544185857
2688	0.0454039014
2689	0.04536810344
2690	0.04534697763
2691	0.0453269039
2692	0.04530534161
2693	0.04528085506
2694	0.04525811266
2695	0.0452412939
2696	0.04522183996
2697	0.04519964012
2698	0.04517595833
2699	0.04515010443
2700	0.04512928784
2701	0.04510468256
2702	0.0450739955
2703	0.04503508543
2704	0.04500740889
2705	0.044980366
2706	0.0449573563
2707	0.044931566
2708	0.04490462857
2709	0.04488238704
2710	0.04484984004
2711	0.04481375961
2712	0.0447951067
2713	0.04477959437
2714	0.04474336838
2715	0.04472038522
2716	0.04469781791
2717	0.04468426324
2718	0.04465004477
2719	0.04462185582
2720	0.04458668966
2721	0.04455507308
2722	0.04452606315
2723	0.0445004476
2724	0.04445826439
2725	0.04442405113
2726	0.04440419772
2727	0.04438324211
2728	0.04436171189
2729	0.04433761254
2730	0.04430993341
2731	0.04429051925
2732	0.04425366431
2733	0.04423434868
2734	0.04419834525
2735	0.04416803663
2736	0.04414517106
2737	0.04411083885
2738	0.04408305054
2739	0.04404480912
2740	0.04402390333
2741	0.04398741142
2742	0.04396403254
2743	0.04395612325
2744	0.04393166428
2745	0.04389581667
2746	0.04386496823
2747	0.04382505971
2748	0.043800561
2749	0.04377957868
2750	0.04374235652
2751	0.04371933714
2752	0.04368666746
2753	0.04366344031
2754	0.04362790617
2755	0.04359649443
2756	0.04357279229
2757	0.04355389144
2758	0.04353363344
2759	0.04351164574
2760	0.04348895356
2761	0.04346778658
2762	0.04343912404
2763	0.0434207447
2764	0.04340584793
2765	0.04337777542
2766	0.0433582421
2767	0.04332422283
2768	0.04330907104
2769	0.04329242564
2770	0.04327048428
2771	0.0432417938
2772	0.0432072068
2773	0.04318652144
2774	0.04315738287
2775	0.04313392487
2776	0.04311593666
2777	0.04309673482
2778	0.04307204997
2779	0.04305486229
2780	0.04302767595
2781	0.04300015918
2782	0.04297544323
2783	0.04294440451
2784	0.0429172082
2785	0.04288752059
2786	0.04286658643
2787	0.04282903275
2788	0.04279965257
2789	0.04277677997
2790	0.04274130805
2791	0.04271157186
2792	0.04269347521
2793	0.04267998069
2794	0.04264307071
2795	0.04262639073
2796	0.04260138944
2797	0.0425605119
2798	0.0425208678
2799	0.04248584338
2800	0.04245613413
2801	0.0424270535
2802	0.04241215674
2803	0.04238023232
2804	0.04236552445
2805	0.04232951312
2806	0.04230105689
2807	0.04226545302
2808	0.04223436802
2809	0.04221266385
2810	0.04219749086
2811	0.04218377275
2812	0.04216657927
2813	0.04215566263
2814	0.04212083458
2815	0.04210739698
2816	0.04207781302
2817	0.04206462157
2818	0.04203645583
2819	0.0420155172
2820	0.04197369714
2821	0.04194006867
2822	0.04191559263
2823	0.04189017006
2824	0.04186551342
2825	0.04184864059
2826	0.04182001448
2827	0.0417943405
2828	0.04177586996
2829	0.0417507206
2830	0.04172059849
2831	0.04170795614
2832	0.04168655958
2833	0.0416565429
2834	0.0416190196
2835	0.04160312867
2836	0.0415845621
2837	0.0415755121
2838	0.04155648188
2839	0.04152541782
2840	0.04148894908
2841	0.04145840005
2842	0.0414375245
2843	0.04141169541
2844	0.041401051
2845	0.04138666401
2846	0.04135229734
2847	0.04133516562
2848	0.04132416329
2849	0.04131075704
2850	0.04129007045
2851	0.04127627122
2852	0.04124225372
2853	0.04122146112
2854	0.04120105029
2855	0.04117857199
2856	0.04114623229
2857	0.04111727269
2858	0.04107947538
2859	0.04104575334
2860	0.04103250413
2861	0.04102256992
2862	0.0409960962
2863	0.04097194775
2864	0.04096117356
2865	0.04093396089
2866	0.04090579749
2867	0.04088954799
2868	0.04088095447
2869	0.04086716186
2870	0.04083869712
2871	0.04082506548
2872	0.04079256043
2873	0.04076384024
2874	0.04075485837
2875	0.04073458946
2876	0.04071110171
2877	0.04068231836
2878	0.04065788106
2879	0.04063776538
2880	0.0405982298
2881	0.04057542633
2882	0.04054792095
2883	0.04052823303
2884	0.04049729466
2885	0.04047737707
2886	0.04044598344
2887	0.040415753
2888	0.04037852884
2889	0.04035008893
2890	0.04033645272
2891	0.04030336618
2892	0.04027581586
2893	0.04024337985
2894	0.0402174214
2895	0.0401982454
2896	0.04016769639
2897	0.04013690316
2898	0.04012344405
2899	0.04009877747
2900	0.04008893668
2901	0.0400612908
2902	0.0400395427
2903	0.04001668582
2904	0.03999656566
2905	0.03996347189
2906	0.03995150962
2907	0.03993629228
2908	0.03990243097
2909	0.03989315154
